name,date,value,z_score
SSR RSI Smoothed,2018-04-29,49.9257356962648,0.3874953833738527
SSR RSI Smoothed,2018-04-30,50.33029136875318,0.3506106095055027
SSR RSI Smoothed,2018-05-01,50.67163947545071,0.31948869333390456
SSR RSI Smoothed,2018-05-02,51.05850090337399,0.28421716642743894
SSR RSI Smoothed,2018-05-03,51.591114888913225,0.23565686248979067
SSR RSI Smoothed,2018-05-04,52.10864966692182,0.18847138332337968
SSR RSI Smoothed,2018-05-05,52.64937646275111,0.13917140573057102
SSR RSI Smoothed,2018-05-06,53.08678242620139,0.0992915544574564
SSR RSI Smoothed,2018-05-07,53.394916526966654,0.07119787687299321
SSR RSI Smoothed,2018-05-08,53.65442315013867,0.04753773869185357
SSR RSI Smoothed,2018-05-09,53.95626454968254,0.020017788970714323
SSR RSI Smoothed,2018-05-10,54.12903996671548,0.0042652421133887565
SSR RSI Smoothed,2018-05-11,54.00409681010027,0.01565675233447517
SSR RSI Smoothed,2018-05-12,53.93564554803704,0.02189769639707043
SSR RSI Smoothed,2018-05-13,53.98385433126102,0.017502330842689182
SSR RSI Smoothed,2018-05-14,54.04448390116496,0.011974518163937756
SSR RSI Smoothed,2018-05-15,54.03231065420935,0.013084396214687948
SSR RSI Smoothed,2018-05-16,53.95481471796151,0.02014997526499677
SSR RSI Smoothed,2018-05-17,53.76188209812696,0.03774032571207935
SSR RSI Smoothed,2018-05-18,53.35666145437759,0.0746857273660686
SSR RSI Smoothed,2018-05-19,52.99490810181675,0.10766806209209415
SSR RSI Smoothed,2018-05-20,52.8261949186327,0.1230502406982582
SSR RSI Smoothed,2018-05-21,52.62242006041725,0.14162911642900947
SSR RSI Smoothed,2018-05-22,52.28975809000641,0.17195908678322824
SSR RSI Smoothed,2018-05-23,51.817573384148915,0.21500983921124503
SSR RSI Smoothed,2018-05-24,51.42879959380005,0.25045572297492186
SSR RSI Smoothed,2018-05-25,51.0191226914571,0.287807417511945
SSR RSI Smoothed,2018-05-26,50.60149620714248,0.32588390360007713
SSR RSI Smoothed,2018-05-27,50.24572375087648,0.3583209388225555
SSR RSI Smoothed,2018-05-28,49.82787208638533,0.3964179553851216
SSR RSI Smoothed,2018-05-29,49.67853426079057,0.41003361399935573
SSR RSI Smoothed,2018-05-30,49.51710252678379,0.424751917088251
SSR RSI Smoothed,2018-05-31,49.44639255455566,0.4311987957584464
SSR RSI Smoothed,2018-06-01,49.42931345539844,0.43275595773423625
SSR RSI Smoothed,2018-06-02,49.51335778363757,0.4250933385872844
SSR RSI Smoothed,2018-06-03,49.66513336847399,0.411255420826809
SSR RSI Smoothed,2018-06-04,49.7073314466839,0.4074080725425099
SSR RSI Smoothed,2018-06-05,49.85494510666397,0.3939496122155182
SSR RSI Smoothed,2018-06-06,50.0523666653248,0.37594998931281126
SSR RSI Smoothed,2018-06-07,50.28509149215942,0.35473164238284094
SSR RSI Smoothed,2018-06-08,50.520256791402176,0.33329078893763014
SSR RSI Smoothed,2018-06-09,50.73991204687571,0.3132640411298394
SSR RSI Smoothed,2018-06-10,50.435213975944954,0.34104444370156756
SSR RSI Smoothed,2018-06-11,50.252469284598256,0.3577059246159355
SSR RSI Smoothed,2018-06-12,49.93673241969843,0.38649277314063735
SSR RSI Smoothed,2018-06-13,49.55059096241376,0.42169865777336224
SSR RSI Smoothed,2018-06-14,49.440536056484106,0.43173275343527473
SSR RSI Smoothed,2018-06-15,49.24726629101368,0.44935384264437606
SSR RSI Smoothed,2018-06-16,49.159622515746086,0.4573446361285696
SSR RSI Smoothed,2018-06-17,49.08214351570661,0.46440867104476274
SSR RSI Smoothed,2018-06-18,49.18494382122118,0.45503600300335456
SSR RSI Smoothed,2018-06-19,49.33789600341852,0.44109081069318723
SSR RSI Smoothed,2018-06-20,49.53549507882353,0.4230750029600299
SSR RSI Smoothed,2018-06-21,49.74724773003773,0.40376876357888847
SSR RSI Smoothed,2018-06-22,49.56140600750469,0.42071261179827735
SSR RSI Smoothed,2018-06-23,49.49082640085234,0.4271476045770861
SSR RSI Smoothed,2018-06-24,49.457554259093754,0.43018114361346294
SSR RSI Smoothed,2018-06-25,49.25518158707496,0.4486321770611808
SSR RSI Smoothed,2018-06-26,49.029036732083405,0.46925060464754437
SSR RSI Smoothed,2018-06-27,48.90532938122914,0.48052944207935266
SSR RSI Smoothed,2018-06-28,48.685401732107685,0.5005810249810252
SSR RSI Smoothed,2018-06-29,48.76819110375558,0.49303282467239334
SSR RSI Smoothed,2018-06-30,48.989551569806125,0.47285060677529706
SSR RSI Smoothed,2018-07-01,49.249597075661555,0.4491413367508265
SSR RSI Smoothed,2018-07-02,49.65387673667279,0.4122817278266652
SSR RSI Smoothed,2018-07-03,50.04237501104714,0.37686096383044737
SSR RSI Smoothed,2018-07-04,50.50286975219323,0.33487602689886675
SSR RSI Smoothed,2018-07-05,50.97689355057237,0.2916575978903518
SSR RSI Smoothed,2018-07-06,51.51193770070772,0.2428757272372026
SSR RSI Smoothed,2018-07-07,52.12287923611008,0.1871740230898062
SSR RSI Smoothed,2018-07-08,52.73553758733995,0.13131579076130265
SSR RSI Smoothed,2018-07-09,53.34932249572471,0.07535484622596654
SSR RSI Smoothed,2018-07-10,53.66272720878973,0.04678062824608967
SSR RSI Smoothed,2018-07-11,54.038826601546745,0.012490314212080727
SSR RSI Smoothed,2018-07-12,54.26587500336525,-0.008210492939465238
SSR RSI Smoothed,2018-07-13,54.55188043437127,-0.034286621307384725
SSR RSI Smoothed,2018-07-14,54.89666986768525,-0.06572229541809177
SSR RSI Smoothed,2018-07-15,55.31656747733911,-0.1040058480492527
SSR RSI Smoothed,2018-07-16,55.89650946566064,-0.15688121366809812
SSR RSI Smoothed,2018-07-17,56.63685172013555,-0.22438083979749313
SSR RSI Smoothed,2018-07-18,57.381305560054514,-0.2922553337378161
SSR RSI Smoothed,2018-07-19,58.137080295779,-0.36116199385493625
SSR RSI Smoothed,2018-07-20,58.80574971589052,-0.42212695376216053
SSR RSI Smoothed,2018-07-21,59.49189154140779,-0.48468493476920804
SSR RSI Smoothed,2018-07-22,60.1741398239466,-0.5468879276693681
SSR RSI Smoothed,2018-07-23,60.91652031172514,-0.6145733867498447
SSR RSI Smoothed,2018-07-24,61.742570217232824,-0.6898872830578943
SSR RSI Smoothed,2018-07-25,62.46389744269096,-0.7556532416278408
SSR RSI Smoothed,2018-07-26,62.99843588399758,-0.804389005015515
SSR RSI Smoothed,2018-07-27,63.58392005920242,-0.8577696714466557
SSR RSI Smoothed,2018-07-28,64.16934458700727,-0.9111448996130287
SSR RSI Smoothed,2018-07-29,64.75889159130156,-0.9648959885655206
SSR RSI Smoothed,2018-07-30,65.33411106556069,-1.017340785846984
SSR RSI Smoothed,2018-07-31,65.55930871988959,-1.0378728537933128
SSR RSI Smoothed,2018-08-01,65.74106006639327,-1.0544437679392498
SSR RSI Smoothed,2018-08-02,65.92122910231416,-1.0708704172237467
SSR RSI Smoothed,2018-08-03,66.03630630827242,-1.0813624137716231
SSR RSI Smoothed,2018-08-04,65.83985749379514,-1.0634514794022427
SSR RSI Smoothed,2018-08-05,65.6852012215233,-1.0493509191629533
SSR RSI Smoothed,2018-08-06,65.48386959484361,-1.0309948015068828
SSR RSI Smoothed,2018-08-07,65.15364414594625,-1.000886977450841
SSR RSI Smoothed,2018-08-08,64.56325032834867,-0.947058681529508
SSR RSI Smoothed,2018-08-09,64.1911989354157,-0.9131374379801876
SSR RSI Smoothed,2018-08-10,63.61544229881867,-0.8606436657053885
SSR RSI Smoothed,2018-08-11,63.17555167127155,-0.8205372788042179
SSR RSI Smoothed,2018-08-12,62.76621814850664,-0.7832168913998055
SSR RSI Smoothed,2018-08-13,62.35713633892985,-0.7459194535784912
SSR RSI Smoothed,2018-08-14,61.92979309994987,-0.7069570565442546
SSR RSI Smoothed,2018-08-15,61.5930782146086,-0.6762575675776853
SSR RSI Smoothed,2018-08-16,61.29569282700984,-0.6491438882517646
SSR RSI Smoothed,2018-08-17,61.198369594694945,-0.6402705843774386
SSR RSI Smoothed,2018-08-18,60.995804525420965,-0.6218020093903655
SSR RSI Smoothed,2018-08-19,60.87120358859545,-0.6104417005598775
SSR RSI Smoothed,2018-08-20,60.60171060517432,-0.5858710705364387
SSR RSI Smoothed,2018-08-21,60.4776464856629,-0.5745597052422443
SSR RSI Smoothed,2018-08-22,60.29051545016359,-0.557498305792109
SSR RSI Smoothed,2018-08-23,60.20974002195078,-0.5501337238411929
SSR RSI Smoothed,2018-08-24,60.238553133469615,-0.5527607172937352
SSR RSI Smoothed,2018-08-25,60.29472130970047,-0.5578817689060624
SSR RSI Smoothed,2018-08-26,60.31138083102059,-0.5594006764840184
SSR RSI Smoothed,2018-08-27,60.422001579481325,-0.5694863620140833
SSR RSI Smoothed,2018-08-28,60.66286191427506,-0.5914464520261132
SSR RSI Smoothed,2018-08-29,60.8555255473431,-0.6090122779967612
SSR RSI Smoothed,2018-08-30,60.99146183934485,-0.6214060713160987
SSR RSI Smoothed,2018-08-31,61.16539284858744,-0.6372639776090602
SSR RSI Smoothed,2018-09-01,61.42797653148286,-0.6612046622261929
SSR RSI Smoothed,2018-09-02,61.73715547744908,-0.6893936020491694
SSR RSI Smoothed,2018-09-03,62.03421374035468,-0.7164774562579191
SSR RSI Smoothed,2018-09-04,62.382935176490946,-0.7482716249957261
SSR RSI Smoothed,2018-09-05,62.18294371313442,-0.730037694777586
SSR RSI Smoothed,2018-09-06,61.786875024576645,-0.6939267093007795
SSR RSI Smoothed,2018-09-07,61.37113517576148,-0.656022234454861
SSR RSI Smoothed,2018-09-08,60.84729854563996,-0.6082621931059268
SSR RSI Smoothed,2018-09-09,60.40788169079783,-0.568199001740691
SSR RSI Smoothed,2018-09-10,60.03817456799631,-0.5344914936042326
SSR RSI Smoothed,2018-09-11,59.68203266236381,-0.5020207743741734
SSR RSI Smoothed,2018-09-12,59.39951764276798,-0.4762628791798997
SSR RSI Smoothed,2018-09-13,59.27381357877165,-0.46480199433723207
SSR RSI Smoothed,2018-09-14,59.17161208518307,-0.4554839221005099
SSR RSI Smoothed,2018-09-15,59.11903393713526,-0.4506901860759187
SSR RSI Smoothed,2018-09-16,59.06981696779147,-0.4462029006213233
SSR RSI Smoothed,2018-09-17,58.81055105593402,-0.4225647089434938
SSR RSI Smoothed,2018-09-18,58.65135877874766,-0.4080505850665745
SSR RSI Smoothed,2018-09-19,58.561726986195346,-0.3998785370036424
SSR RSI Smoothed,2018-09-20,58.596573953979416,-0.4030556585078527
SSR RSI Smoothed,2018-09-21,58.816772718614615,-0.4231319599713866
SSR RSI Smoothed,2018-09-22,59.02660660831331,-0.44226325906761893
SSR RSI Smoothed,2018-09-23,59.247073503530395,-0.46236400694620183
SSR RSI Smoothed,2018-09-24,59.33107288494382,-0.4700225281318232
SSR RSI Smoothed,2018-09-25,59.236607539394896,-0.46140978791850246
SSR RSI Smoothed,2018-09-26,59.20089184353868,-0.45815346139833674
SSR RSI Smoothed,2018-09-27,59.34534832054581,-0.47132407016882594
SSR RSI Smoothed,2018-09-28,59.423407945139175,-0.47844104268255894
SSR RSI Smoothed,2018-09-29,59.482441318855734,-0.4838233245001094
SSR RSI Smoothed,2018-09-30,59.57255048410576,-0.4920388963230666
SSR RSI Smoothed,2018-10-01,59.62182356469868,-0.4965312976390288
SSR RSI Smoothed,2018-10-02,59.62378780010972,-0.49671038394009265
SSR RSI Smoothed,2018-10-03,59.5533122548096,-0.49028487880342136
SSR RSI Smoothed,2018-10-04,59.588450262820345,-0.4934885354761576
SSR RSI Smoothed,2018-10-05,59.67338369589202,-0.5012322174604991
SSR RSI Smoothed,2018-10-06,59.72956426639307,-0.5063543991023486
SSR RSI Smoothed,2018-10-07,59.81836514920692,-0.5144506901807855
SSR RSI Smoothed,2018-10-08,59.96721284807937,-0.5280216622053895
SSR RSI Smoothed,2018-10-09,60.109459753943895,-0.5409908165470239
SSR RSI Smoothed,2018-10-10,60.158512230906275,-0.5454631046484639
SSR RSI Smoothed,2018-10-11,59.678360872010465,-0.5016860042397143
SSR RSI Smoothed,2018-10-12,59.253337780975166,-0.46293514331311464
SSR RSI Smoothed,2018-10-13,58.861520289215505,-0.4272117545089833
SSR RSI Smoothed,2018-10-14,58.48105469664672,-0.39252335857012655
SSR RSI Smoothed,2018-10-15,58.38075244175443,-0.3833784466537226
SSR RSI Smoothed,2018-10-16,58.30178426486132,-0.37617863820811986
SSR RSI Smoothed,2018-10-17,58.202385361579715,-0.3671160880583398
SSR RSI Smoothed,2018-10-18,58.046094389038196,-0.3528664864042583
SSR RSI Smoothed,2018-10-19,57.86542287112387,-0.33639402405629076
SSR RSI Smoothed,2018-10-20,57.73463008290404,-0.32446918219849197
SSR RSI Smoothed,2018-10-21,57.63235597881229,-0.3151444898049609
SSR RSI Smoothed,2018-10-22,57.49648152816407,-0.30275633478090797
SSR RSI Smoothed,2018-10-23,57.16702365432755,-0.27271849326242964
SSR RSI Smoothed,2018-10-24,57.728051336088186,-0.32386937454495596
SSR RSI Smoothed,2018-10-25,58.26246628433866,-0.37259387863320576
SSR RSI Smoothed,2018-10-26,58.78479138218367,-0.42021610822962924
SSR RSI Smoothed,2018-10-27,59.29693297687518,-0.4669098717667486
SSR RSI Smoothed,2018-10-28,59.79024777362892,-0.5118871294387327
SSR RSI Smoothed,2018-10-29,60.036171804887225,-0.534308894596447
SSR RSI Smoothed,2018-10-30,60.29592833514821,-0.5579918176922268
SSR RSI Smoothed,2018-10-31,60.59182652228328,-0.5849699036832102
SSR RSI Smoothed,2018-11-01,60.914768447355776,-0.6144136630690114
SSR RSI Smoothed,2018-11-02,61.23621790891823,-0.6437213492692944
SSR RSI Smoothed,2018-11-03,61.52242355856077,-0.6698157322796143
SSR RSI Smoothed,2018-11-04,61.88495284597724,-0.7028688117353096
SSR RSI Smoothed,2018-11-05,62.23566684557104,-0.7348446495425364
SSR RSI Smoothed,2018-11-06,62.634797785699114,-0.7712348313435563
SSR RSI Smoothed,2018-11-07,63.08465415761465,-0.8122498304641473
SSR RSI Smoothed,2018-11-08,63.34794110725804,-0.8362546344021342
SSR RSI Smoothed,2018-11-09,63.47625369093241,-0.8479533472249755
SSR RSI Smoothed,2018-11-10,63.644362135287416,-0.8632803896497054
SSR RSI Smoothed,2018-11-11,63.80685023833885,-0.8780950056467697
SSR RSI Smoothed,2018-11-12,63.962272026550266,-0.8922653606862414
SSR RSI Smoothed,2018-11-13,63.991578763824805,-0.8949373597476846
SSR RSI Smoothed,2018-11-14,63.09312546866717,-0.813022189903872
SSR RSI Smoothed,2018-11-15,62.2063617635623,-0.7321728013975399
SSR RSI Smoothed,2018-11-16,61.31697477280783,-0.6510842386450966
SSR RSI Smoothed,2018-11-17,60.490546132301695,-0.575735811725505
SSR RSI Smoothed,2018-11-18,59.809892169402346,-0.5136781785950241
SSR RSI Smoothed,2018-11-19,58.713719178481995,-0.41373620363272384
SSR RSI Smoothed,2018-11-20,57.50597699294575,-0.30362206994435986
SSR RSI Smoothed,2018-11-21,56.57935862986042,-0.219138991078015
SSR RSI Smoothed,2018-11-22,55.602477335195765,-0.13007326267456026
SSR RSI Smoothed,2018-11-23,54.656204164220355,-0.04379818534236159
SSR RSI Smoothed,2018-11-24,53.61012939562964,0.05157615720863414
SSR RSI Smoothed,2018-11-25,52.75012467353197,0.129985834435931
SSR RSI Smoothed,2018-11-26,51.85044881041072,0.21201247013214242
SSR RSI Smoothed,2018-11-27,51.04852664887591,0.2851265545455297
SSR RSI Smoothed,2018-11-28,50.63367202387936,0.3229503203998479
SSR RSI Smoothed,2018-11-29,50.26029428246301,0.3569924918392143
SSR RSI Smoothed,2018-11-30,49.78838943428849,0.40001772865083046
SSR RSI Smoothed,2018-12-01,49.47406478133865,0.4286758208090503
SSR RSI Smoothed,2018-12-02,49.15386096897218,0.4578699367592102
SSR RSI Smoothed,2018-12-03,48.73050495220822,0.49646880461859655
SSR RSI Smoothed,2018-12-04,48.36344383454178,0.5299350670929642
SSR RSI Smoothed,2018-12-05,47.92633785025979,0.5697875682025784
SSR RSI Smoothed,2018-12-06,47.421816298768114,0.6157865854058638
SSR RSI Smoothed,2018-12-07,46.879006556776254,0.665276472579507
SSR RSI Smoothed,2018-12-08,46.39155558151383,0.709719104872539
SSR RSI Smoothed,2018-12-09,46.0500772311678,0.7408528958189812
SSR RSI Smoothed,2018-12-10,45.66113525760369,0.7763141134422096
SSR RSI Smoothed,2018-12-11,45.260433926809064,0.8128474733236762
SSR RSI Smoothed,2018-12-12,44.94069879665464,0.8419988578561778
SSR RSI Smoothed,2018-12-13,44.552308523037055,0.8774097750407901
SSR RSI Smoothed,2018-12-14,44.151207931798695,0.9139795369113604
SSR RSI Smoothed,2018-12-15,43.76030263766697,0.9496197574261371
SSR RSI Smoothed,2018-12-16,43.406092703397526,0.9819143319826878
SSR RSI Smoothed,2018-12-17,43.396754729425105,0.9827657081511216
SSR RSI Smoothed,2018-12-18,43.53557475961851,0.9701089942047155
SSR RSI Smoothed,2018-12-19,43.69992667050887,0.9551244482441189
SSR RSI Smoothed,2018-12-20,44.142182972080306,0.9148023744613475
SSR RSI Smoothed,2018-12-21,44.397833941782295,0.8914937698663813
SSR RSI Smoothed,2018-12-22,44.73786870281181,0.8604915960720876
SSR RSI Smoothed,2018-12-23,45.06152597966109,0.8309826155305413
SSR RSI Smoothed,2018-12-24,45.45215797413598,0.7953673127136893
SSR RSI Smoothed,2018-12-25,45.60704631256435,0.7812455941807745
SSR RSI Smoothed,2018-12-26,45.80156237340839,0.7635108758072467
SSR RSI Smoothed,2018-12-27,45.82085715253211,0.7617517024394853
SSR RSI Smoothed,2018-12-28,46.057910564275495,0.7401387030886316
SSR RSI Smoothed,2018-12-29,46.2478990703991,0.7228167779186018
SSR RSI Smoothed,2018-12-30,46.438305338815255,0.7054567638803658
SSR RSI Smoothed,2018-12-31,46.519803769943735,0.6980262631922667
SSR RSI Smoothed,2019-01-01,46.68831108969976,0.6826628538841417
SSR RSI Smoothed,2019-01-02,46.90528660025136,0.662880427914338
SSR RSI Smoothed,2019-01-03,47.02869423005144,0.6516289171128526
SSR RSI Smoothed,2019-01-04,47.187825106738096,0.6371203913370137
SSR RSI Smoothed,2019-01-05,47.32583050976302,0.6245379498355139
SSR RSI Smoothed,2019-01-06,47.65915638849428,0.5941474486077138
SSR RSI Smoothed,2019-01-07,47.937564735926344,0.5687639732631984
SSR RSI Smoothed,2019-01-08,48.20039629147177,0.5448006892184339
SSR RSI Smoothed,2019-01-09,48.44677040941492,0.5223378880631535
SSR RSI Smoothed,2019-01-10,48.32244316828811,0.5336732430871763
SSR RSI Smoothed,2019-01-11,48.20152359823918,0.5446979086667726
SSR RSI Smoothed,2019-01-12,48.083047358813225,0.5554998071375554
SSR RSI Smoothed,2019-01-13,47.87418535272169,0.5745424961622595
SSR RSI Smoothed,2019-01-14,47.86050228466658,0.57579002995145
SSR RSI Smoothed,2019-01-15,47.780995010875266,0.5830389897711047
SSR RSI Smoothed,2019-01-16,47.746579662035515,0.5861767590470776
SSR RSI Smoothed,2019-01-17,47.74467636467938,0.5863502894097926
SSR RSI Smoothed,2019-01-18,47.733096763358546,0.5874060426849289
SSR RSI Smoothed,2019-01-19,47.82847943205886,0.5787096668701218
SSR RSI Smoothed,2019-01-20,47.76148610093169,0.5848176862043067
SSR RSI Smoothed,2019-01-21,47.70738807582735,0.5897499948045654
SSR RSI Smoothed,2019-01-22,47.72410966704812,0.5882254280938746
SSR RSI Smoothed,2019-01-23,47.71609830574247,0.5889558522857267
SSR RSI Smoothed,2019-01-24,47.760899550771526,0.5848711640603631
SSR RSI Smoothed,2019-01-25,47.80289435567632,0.5810423489234221
SSR RSI Smoothed,2019-01-26,47.860704436209986,0.5757715990790814
SSR RSI Smoothed,2019-01-27,47.887969592689615,0.5732857381713587
SSR RSI Smoothed,2019-01-28,47.78110069421336,0.5830293542467696
SSR RSI Smoothed,2019-01-29,47.651743089857746,0.5948233453072838
SSR RSI Smoothed,2019-01-30,47.629488501002974,0.5968523750138562
SSR RSI Smoothed,2019-01-31,47.60645440921421,0.5989524747644434
SSR RSI Smoothed,2019-02-01,47.678647652013126,0.5923703610615699
SSR RSI Smoothed,2019-02-02,47.80794152480103,0.5805821806338636
SSR RSI Smoothed,2019-02-03,47.85276635084351,0.5764953424439665
SSR RSI Smoothed,2019-02-04,47.94021924454546,0.5685219523083432
SSR RSI Smoothed,2019-02-05,48.101105441020344,0.553853387808891
SSR RSI Smoothed,2019-02-06,48.15774035297469,0.548689782247162
SSR RSI Smoothed,2019-02-07,48.24328932399763,0.5408899794871557
SSR RSI Smoothed,2019-02-08,48.78241991041629,0.49173553396115854
SSR RSI Smoothed,2019-02-09,49.33540118060593,0.4413182725273474
SSR RSI Smoothed,2019-02-10,49.91782365440041,0.3882167522603895
SSR RSI Smoothed,2019-02-11,50.471992452119224,0.33769121973472427
SSR RSI Smoothed,2019-02-12,51.028164091511,0.2869830810383263
SSR RSI Smoothed,2019-02-13,51.57625565753556,0.23701163125585797
SSR RSI Smoothed,2019-02-14,52.1254461204325,0.18693999115250498
SSR RSI Smoothed,2019-02-15,52.689799096958104,0.13548593096583153
SSR RSI Smoothed,2019-02-16,53.293518368402786,0.08044270620956069
SSR RSI Smoothed,2019-02-17,53.95079452000699,0.020516510954748837
SSR RSI Smoothed,2019-02-18,54.82319287585208,-0.05902313776786538
SSR RSI Smoothed,2019-02-19,55.69343495648095,-0.13836619124004326
SSR RSI Smoothed,2019-02-20,56.56635794346965,-0.21795367244261543
SSR RSI Smoothed,2019-02-21,57.32643239197411,-0.287252352606353
