name,date,value,z_score
SSR RSI Smoothed,2022-07-28,52.869898384101134,0.11862314212954445
SSR RSI Smoothed,2022-07-29,53.33904751385635,0.07585567262558443
SSR RSI Smoothed,2022-07-30,53.731869744161806,0.04004613640448622
SSR RSI Smoothed,2022-07-31,54.06265206380592,0.009892136598049302
SSR RSI Smoothed,2022-08-01,54.391310186473795,-0.020068222159859723
SSR RSI Smoothed,2022-08-02,54.64310082756589,-0.04302136835861146
SSR RSI Smoothed,2022-08-03,54.79688156142829,-0.05703996591881266
SSR RSI Smoothed,2022-08-04,54.91921694674158,-0.06819201657564955
SSR RSI Smoothed,2022-08-05,55.16390696860749,-0.09049787282552449
SSR RSI Smoothed,2022-08-06,55.34480825046087,-0.10698876999276088
SSR RSI Smoothed,2022-08-07,55.56290274467878,-0.1268701873052317
SSR RSI Smoothed,2022-08-08,55.90457782160843,-0.15801716703100918
SSR RSI Smoothed,2022-08-09,56.06624653967311,-0.1727548304541155
SSR RSI Smoothed,2022-08-10,56.35293798700113,-0.19888952186246256
SSR RSI Smoothed,2022-08-11,56.642193958414495,-0.22525799438358635
SSR RSI Smoothed,2022-08-12,57.00817526161085,-0.25862072113880036
SSR RSI Smoothed,2022-08-13,57.37568354791712,-0.2921226471367377
SSR RSI Smoothed,2022-08-14,57.71107566954899,-0.3226968748694919
SSR RSI Smoothed,2022-08-15,57.95533044459963,-0.34496305417291584
SSR RSI Smoothed,2022-08-16,58.12432700733297,-0.36036872133624037
SSR RSI Smoothed,2022-08-17,58.11475220462129,-0.35949588569186436
SSR RSI Smoothed,2022-08-18,58.087816733721965,-0.35704045764734743
SSR RSI Smoothed,2022-08-19,57.50510143715021,-0.3039203363574997
SSR RSI Smoothed,2022-08-20,57.021223080469554,-0.259810155712459
SSR RSI Smoothed,2022-08-21,56.688048823757086,-0.22943810776495543
SSR RSI Smoothed,2022-08-22,56.321403125745135,-0.19601481501225287
SSR RSI Smoothed,2022-08-23,56.03911368171331,-0.17028140867465605
SSR RSI Smoothed,2022-08-24,55.75346216084007,-0.14424151659581935
SSR RSI Smoothed,2022-08-25,55.54413104953383,-0.1251589661844164
SSR RSI Smoothed,2022-08-26,55.053191437276475,-0.0804050839669273
SSR RSI Smoothed,2022-08-27,54.550783786692776,-0.03460577941294579
SSR RSI Smoothed,2022-08-28,54.01161883614644,0.014544307665177308
SSR RSI Smoothed,2022-08-29,53.68506868393833,0.04431250457808745
SSR RSI Smoothed,2022-08-30,53.27953973576752,0.08128038072637594
SSR RSI Smoothed,2022-08-31,52.966566608330474,0.10981090084096448
SSR RSI Smoothed,2022-09-01,52.71071217825083,0.1331345006131595
SSR RSI Smoothed,2022-09-02,52.438470308933695,0.15795197357702614
SSR RSI Smoothed,2022-09-03,52.15352032055544,0.18392791420059593
SSR RSI Smoothed,2022-09-04,51.96008715275243,0.20156121367913457
SSR RSI Smoothed,2022-09-05,51.741566697421206,0.22148146145673503
SSR RSI Smoothed,2022-09-06,51.29943598034434,0.26178594197280175
SSR RSI Smoothed,2022-09-07,51.04066347683829,0.28537555229123673
SSR RSI Smoothed,2022-09-08,50.80556657320714,0.30680690326009985
SSR RSI Smoothed,2022-09-09,51.093426224946754,0.28056571874885927
SSR RSI Smoothed,2022-09-10,51.44368632519733,0.2486361313195135
SSR RSI Smoothed,2022-09-11,51.79677138054113,0.21644902197839896
SSR RSI Smoothed,2022-09-12,52.25496189903703,0.17468053561884597
SSR RSI Smoothed,2022-09-13,52.17489717795465,0.18197920740583265
SSR RSI Smoothed,2022-09-14,52.12510178869058,0.18651853756061745
SSR RSI Smoothed,2022-09-15,51.956481582990136,0.2018898961493199
SSR RSI Smoothed,2022-09-16,51.820185746725834,0.21431457660005773
SSR RSI Smoothed,2022-09-17,51.7840788678571,0.2176060669662608
SSR RSI Smoothed,2022-09-18,51.62360704068402,0.2322346222370552
SSR RSI Smoothed,2022-09-19,51.50289541936873,0.24323865113948337
SSR RSI Smoothed,2022-09-20,51.25457810089157,0.26587517047144493
SSR RSI Smoothed,2022-09-21,50.96145418182361,0.2925962437390455
SSR RSI Smoothed,2022-09-22,50.90391669002224,0.2978413412355139
SSR RSI Smoothed,2022-09-23,50.84780985501274,0.3029560205625001
SSR RSI Smoothed,2022-09-24,50.71501718839308,0.31506135330172785
SSR RSI Smoothed,2022-09-25,50.574843424224625,0.3278395442949787
SSR RSI Smoothed,2022-09-26,50.56931788466671,0.32834325053580526
SSR RSI Smoothed,2022-09-27,50.5574025961884,0.3294294440386958
SSR RSI Smoothed,2022-09-28,50.66245294466691,0.31985309125449884
SSR RSI Smoothed,2022-09-29,50.814230828870095,0.30601707276412654
SSR RSI Smoothed,2022-09-30,50.955342112571195,0.2931534178203344
SSR RSI Smoothed,2022-10-01,51.07009066317977,0.28269298034422446
SSR RSI Smoothed,2022-10-02,51.097748143346465,0.28017173418907826
SSR RSI Smoothed,2022-10-03,51.31783418827414,0.2601087678150329
SSR RSI Smoothed,2022-10-04,51.69204668578893,0.22599568828355251
SSR RSI Smoothed,2022-10-05,52.004317773388685,0.1975291658733776
SSR RSI Smoothed,2022-10-06,52.24056680920046,0.17599278694053858
SSR RSI Smoothed,2022-10-07,52.33354469434928,0.1675169556633505
SSR RSI Smoothed,2022-10-08,52.40665490151856,0.16085225491633698
SSR RSI Smoothed,2022-10-09,52.506279444202434,0.15177051667821698
SSR RSI Smoothed,2022-10-10,52.53707516092125,0.1489631899837997
SSR RSI Smoothed,2022-10-11,52.554962147070874,0.1473326186235351
SSR RSI Smoothed,2022-10-12,52.6583781868737,0.13790524884285316
SSR RSI Smoothed,2022-10-13,52.85846722129589,0.11966520290651571
SSR RSI Smoothed,2022-10-14,53.009402940539864,0.10590595587733968
SSR RSI Smoothed,2022-10-15,53.146143505048606,0.09344073415640594
SSR RSI Smoothed,2022-10-16,53.381399226780175,0.07199490538542094
SSR RSI Smoothed,2022-10-17,53.73034146538609,0.040185453759648056
SSR RSI Smoothed,2022-10-18,53.98035648322257,0.017394172751767478
SSR RSI Smoothed,2022-10-19,54.15918848851139,0.0010919101076652137
SSR RSI Smoothed,2022-10-20,54.341430687602234,-0.015521224602866807
SSR RSI Smoothed,2022-10-21,54.61272421666465,-0.04025224720297786
SSR RSI Smoothed,2022-10-22,54.91425182783677,-0.06773939808426359
SSR RSI Smoothed,2022-10-23,55.34422041297839,-0.10693518293480649
SSR RSI Smoothed,2022-10-24,55.58724474387938,-0.12908919538272787
SSR RSI Smoothed,2022-10-25,56.05222161542075,-0.17147632329676202
SSR RSI Smoothed,2022-10-26,56.65250805730327,-0.22619822400719614
SSR RSI Smoothed,2022-10-27,57.02702893385558,-0.2603394152631716
SSR RSI Smoothed,2022-10-28,57.462682355301254,-0.3000534277898387
SSR RSI Smoothed,2022-10-29,57.93530036346348,-0.3431371190281591
SSR RSI Smoothed,2022-10-30,58.334866587832074,-0.3795614353738214
SSR RSI Smoothed,2022-10-31,58.64842018918228,-0.4081448712859771
SSR RSI Smoothed,2022-11-01,58.96297711708653,-0.43681977009357686
SSR RSI Smoothed,2022-11-02,59.13573098305297,-0.4525679516968677
SSR RSI Smoothed,2022-11-03,59.32886888675752,-0.4701743350041387
SSR RSI Smoothed,2022-11-04,59.75063327472833,-0.5086222281288887
SSR RSI Smoothed,2022-11-05,60.197599780241966,-0.5493675374164062
SSR RSI Smoothed,2022-11-06,60.47675985864111,-0.5748156718846248
SSR RSI Smoothed,2022-11-07,60.543589304458166,-0.5809078206379195
SSR RSI Smoothed,2022-11-08,59.96940941996443,-0.5285657845082016
SSR RSI Smoothed,2022-11-09,59.030367921418765,-0.4429630920914882
SSR RSI Smoothed,2022-11-10,58.503077393143656,-0.3948954731672052
SSR RSI Smoothed,2022-11-11,57.910306499483184,-0.34085868718683543
SSR RSI Smoothed,2022-11-12,57.317005739265085,-0.2867735987576125
SSR RSI Smoothed,2022-11-13,56.697164079359794,-0.23026905125666142
SSR RSI Smoothed,2022-11-14,56.17312022862093,-0.18249739831358588
SSR RSI Smoothed,2022-11-15,55.72801204581985,-0.14192149307032023
SSR RSI Smoothed,2022-11-16,55.28115795442533,-0.10118643141432569
SSR RSI Smoothed,2022-11-17,54.880350750969,-0.0646489878519132
SSR RSI Smoothed,2022-11-18,54.50135032298644,-0.030099442264587613
SSR RSI Smoothed,2022-11-19,54.16136008019685,0.0008939485741301617
SSR RSI Smoothed,2022-11-20,53.75380105475705,0.03804688585156867
SSR RSI Smoothed,2022-11-21,53.28925096795042,0.08039510821943383
SSR RSI Smoothed,2022-11-22,52.97399788880238,0.10913346792933695
SSR RSI Smoothed,2022-11-23,52.79483651963581,0.12546575526858228
SSR RSI Smoothed,2022-11-24,52.62776240328916,0.14069617289609546
SSR RSI Smoothed,2022-11-25,52.474518915836875,0.1546657952626885
SSR RSI Smoothed,2022-11-26,52.311473592685424,0.16952894952086914
SSR RSI Smoothed,2022-11-27,52.15940379615551,0.18339157863617814
SSR RSI Smoothed,2022-11-28,51.97616016431381,0.2000960036037224
SSR RSI Smoothed,2022-11-29,51.91556055293648,0.2056202428427122
SSR RSI Smoothed,2022-11-30,52.101794040937726,0.18864326364024636
SSR RSI Smoothed,2022-12-01,52.23121361283465,0.17684542102844142
SSR RSI Smoothed,2022-12-02,52.39804853811766,0.16163680797408167
SSR RSI Smoothed,2022-12-03,52.50547918499485,0.15184346802584836
SSR RSI Smoothed,2022-12-04,52.68689984337636,0.1353052246771546
SSR RSI Smoothed,2022-12-05,52.8318498422356,0.12209163381097092
SSR RSI Smoothed,2022-12-06,53.03166476612954,0.10387657569388802
SSR RSI Smoothed,2022-12-07,53.14734389672672,0.09333130687362869
SSR RSI Smoothed,2022-12-08,53.404839163001526,0.06985812905154085
SSR RSI Smoothed,2022-12-09,53.62792717790639,0.049521504151221904
SSR RSI Smoothed,2022-12-10,53.85341794504925,0.02896584520277957
SSR RSI Smoothed,2022-12-11,54.07675164299983,0.008606823922506541
SSR RSI Smoothed,2022-12-12,54.36096092452815,-0.017301594125389556
SSR RSI Smoothed,2022-12-13,54.8404954205671,-0.061015789963593955
SSR RSI Smoothed,2022-12-14,55.336214505028664,-0.10620536718459941
SSR RSI Smoothed,2022-12-15,55.55900631121135,-0.12651498980208478
SSR RSI Smoothed,2022-12-16,55.48037162065378,-0.11934667909429567
SSR RSI Smoothed,2022-12-17,55.48066894874135,-0.11937378341808377
SSR RSI Smoothed,2022-12-18,55.496114939710594,-0.12078183451706036
SSR RSI Smoothed,2022-12-19,55.39203020720143,-0.1112935069446824
SSR RSI Smoothed,2022-12-20,55.49892175121096,-0.12103770246529207
SSR RSI Smoothed,2022-12-21,55.585898411533336,-0.1289664642000403
SSR RSI Smoothed,2022-12-22,55.697189645982974,-0.13911173395225396
SSR RSI Smoothed,2022-12-23,55.83048123355446,-0.15126254814980392
SSR RSI Smoothed,2022-12-24,55.99942462426822,-0.1666633681705431
SSR RSI Smoothed,2022-12-25,56.17719742540242,-0.18286907413680417
SSR RSI Smoothed,2022-12-26,56.39218211576873,-0.20246700282497396
SSR RSI Smoothed,2022-12-27,56.53337571703536,-0.21533816180905968
SSR RSI Smoothed,2022-12-28,56.58476382297982,-0.22002268345571116
SSR RSI Smoothed,2022-12-29,56.70567417468631,-0.23104482855063696
SSR RSI Smoothed,2022-12-30,56.80822943622542,-0.24039373008783677
SSR RSI Smoothed,2022-12-31,56.876652248646806,-0.2466311295798357
SSR RSI Smoothed,2023-01-01,56.99353058794244,-0.257285717842863
SSR RSI Smoothed,2023-01-02,57.15649066543978,-0.2721411011372262
SSR RSI Smoothed,2023-01-03,57.33244072577019,-0.28818064669351207
SSR RSI Smoothed,2023-01-04,57.59744848527999,-0.3123386607541192
SSR RSI Smoothed,2023-01-05,57.863110085961736,-0.33655627874577543
SSR RSI Smoothed,2023-01-06,58.218800776507955,-0.36898091687462564
SSR RSI Smoothed,2023-01-07,58.551894920013645,-0.3993456617304033
SSR RSI Smoothed,2023-01-08,58.93586572305465,-0.4343483049582298
SSR RSI Smoothed,2023-01-09,59.3795819316248,-0.47479731832065036
SSR RSI Smoothed,2023-01-10,59.90963671780885,-0.5231169260227522
SSR RSI Smoothed,2023-01-11,60.54010985011156,-0.5805906348046292
SSR RSI Smoothed,2023-01-12,61.33067580123024,-0.6526583485888972
SSR RSI Smoothed,2023-01-13,62.193391555245576,-0.7313032130047976
SSR RSI Smoothed,2023-01-14,63.09269673057919,-0.8132835561867221
SSR RSI Smoothed,2023-01-15,63.87512440250457,-0.8846093873048195
SSR RSI Smoothed,2023-01-16,64.65477908685202,-0.9556824338515468
SSR RSI Smoothed,2023-01-17,65.41584823033546,-1.0250612290361734
SSR RSI Smoothed,2023-01-18,65.89616962890584,-1.068847158632113
SSR RSI Smoothed,2023-01-19,66.40429792554136,-1.1151679552662181
SSR RSI Smoothed,2023-01-20,67.03122589731787,-1.1723184884626048
SSR RSI Smoothed,2023-01-21,67.64706613188852,-1.2284582674387572
SSR RSI Smoothed,2023-01-22,68.21748554893945,-1.2804575006802656
SSR RSI Smoothed,2023-01-23,68.79012189392874,-1.3326588282921632
SSR RSI Smoothed,2023-01-24,69.19783571698085,-1.3698258768654425
SSR RSI Smoothed,2023-01-25,69.64070751309221,-1.4101979138853964
SSR RSI Smoothed,2023-01-26,70.00278761989343,-1.4432050089506503
SSR RSI Smoothed,2023-01-27,70.36626368195606,-1.4763393588060871
SSR RSI Smoothed,2023-01-28,70.66658819124066,-1.5037168353428607
SSR RSI Smoothed,2023-01-29,71.04813656968099,-1.5384986511969072
SSR RSI Smoothed,2023-01-30,70.99586844402499,-1.533733907263164
SSR RSI Smoothed,2023-01-31,70.9974075074492,-1.5338742077430854
SSR RSI Smoothed,2023-02-01,71.09010780449088,-1.5423247341861526
SSR RSI Smoothed,2023-02-02,71.07378409587885,-1.540836670655861
SSR RSI Smoothed,2023-02-03,71.03954922891238,-1.5377158322356244
SSR RSI Smoothed,2023-02-04,70.96315665636759,-1.5307519122165398
SSR RSI Smoothed,2023-02-05,70.72049108562008,-1.5086306042179085
SSR RSI Smoothed,2023-02-06,70.42019938515128,-1.4812561185212332
SSR RSI Smoothed,2023-02-07,70.3268935736175,-1.4727503935902388
SSR RSI Smoothed,2023-02-08,70.12240899763344,-1.4541096516325778
SSR RSI Smoothed,2023-02-09,69.56930785534338,-1.40368914622135
SSR RSI Smoothed,2023-02-10,68.98286782962889,-1.3502294799341457
SSR RSI Smoothed,2023-02-11,68.47985760804553,-1.3043752452199717
SSR RSI Smoothed,2023-02-12,67.96849367932569,-1.2577594895041677
SSR RSI Smoothed,2023-02-13,67.40618682581943,-1.2064997946993534
SSR RSI Smoothed,2023-02-14,67.00435008144456,-1.1698684985492576
SSR RSI Smoothed,2023-02-15,67.04421956055984,-1.1735029862293078
SSR RSI Smoothed,2023-02-16,66.93308061973276,-1.1633715995101117
SSR RSI Smoothed,2023-02-17,66.95218951808525,-1.1651135599566134
SSR RSI Smoothed,2023-02-18,66.97502759618148,-1.1671954711156922
SSR RSI Smoothed,2023-02-19,66.90924731647021,-1.1611989639752414
SSR RSI Smoothed,2023-02-20,66.91855118195829,-1.1620471010776974
SSR RSI Smoothed,2023-02-21,66.81275817253925,-1.1524030475836158
SSR RSI Smoothed,2023-02-22,66.61413960623327,-1.134297049003072
SSR RSI Smoothed,2023-02-23,66.35671425696788,-1.1108302447909484
SSR RSI Smoothed,2023-02-24,65.92221051765692,-1.0712210368829351
SSR RSI Smoothed,2023-02-25,65.49053693127821,-1.0318698247198668
SSR RSI Smoothed,2023-02-26,65.16383483537389,-1.0020877766731013
SSR RSI Smoothed,2023-02-27,64.85090138555243,-0.9735608735559814
SSR RSI Smoothed,2023-02-28,64.45147461155501,-0.9371492694570615
SSR RSI Smoothed,2023-03-01,64.18988861322485,-0.913303181940955
SSR RSI Smoothed,2023-03-02,63.88436367068246,-0.8854516357392206
SSR RSI Smoothed,2023-03-03,63.303470939635154,-0.8324976588809453
SSR RSI Smoothed,2023-03-04,62.66145786105439,-0.7739719726590129
SSR RSI Smoothed,2023-03-05,62.064800646330305,-0.7195809110186684
SSR RSI Smoothed,2023-03-06,61.50970137627063,-0.6689782569834057
SSR RSI Smoothed,2023-03-07,60.922537387027944,-0.615452594435844
SSR RSI Smoothed,2023-03-08,60.24193810172896,-0.5534094031938005
SSR RSI Smoothed,2023-03-09,59.34751948662146,-0.4718745171217688
SSR RSI Smoothed,2023-03-10,58.49040677447523,-0.39374042403009857
SSR RSI Smoothed,2023-03-11,57.85483589891633,-0.33580200676765365
SSR RSI Smoothed,2023-03-12,57.63382450230056,-0.3156546856594933
SSR RSI Smoothed,2023-03-13,57.797592381831585,-0.3305837079028588
SSR RSI Smoothed,2023-03-14,58.002117610598745,-0.3492281557539159
SSR RSI Smoothed,2023-03-15,58.14678090349176,-0.3624156106051537
SSR RSI Smoothed,2023-03-16,58.35543850378113,-0.3814367639893691
SSR RSI Smoothed,2023-03-17,58.8082802900823,-0.42271766180507864
SSR RSI Smoothed,2023-03-18,59.132815958727186,-0.45230221910556684
SSR RSI Smoothed,2023-03-19,59.54429623237149,-0.48981261598884723
SSR RSI Smoothed,2023-03-20,59.84488124307016,-0.5172138397428174
SSR RSI Smoothed,2023-03-21,60.14346372462381,-0.5444325136449195
SSR RSI Smoothed,2023-03-22,60.26871405191847,-0.5558502893865702
SSR RSI Smoothed,2023-03-23,60.48094000850536,-0.5751967328746227
SSR RSI Smoothed,2023-03-24,60.47663338359269,-0.5748041424637367
SSR RSI Smoothed,2023-03-25,60.46413994008911,-0.5736652445522825
SSR RSI Smoothed,2023-03-26,60.51312850832442,-0.5781310251861278
SSR RSI Smoothed,2023-03-27,60.40628181056552,-0.5683909178339369
SSR RSI Smoothed,2023-03-28,60.321482825547086,-0.5606606722132432
SSR RSI Smoothed,2023-03-29,60.37889264828296,-0.5658941314426468
SSR RSI Smoothed,2023-03-30,60.369225145319675,-0.5650128452759703
SSR RSI Smoothed,2023-03-31,60.42662572038567,-0.5702454614910439
SSR RSI Smoothed,2023-04-01,60.46184298295294,-0.5734558547483954
SSR RSI Smoothed,2023-04-02,60.40890694063297,-0.5686302237667055
SSR RSI Smoothed,2023-04-03,60.27691907397124,-0.5565982563083127
SSR RSI Smoothed,2023-04-04,60.184228584193185,-0.5481486238919454
SSR RSI Smoothed,2023-04-05,60.10101953135502,-0.5405633159290673
SSR RSI Smoothed,2023-04-06,59.96690222733049,-0.5283372297103524
SSR RSI Smoothed,2023-04-07,59.79544890900256,-0.5127076055719285
SSR RSI Smoothed,2023-04-08,59.6159497392451,-0.49634452444974125
SSR RSI Smoothed,2023-04-09,59.509459941787135,-0.48663695200333645
SSR RSI Smoothed,2023-04-10,59.64641277331915,-0.49912152391138287
SSR RSI Smoothed,2023-04-11,59.84967006819243,-0.5176503873550518
SSR RSI Smoothed,2023-04-12,59.95057541353703,-0.5268488831128151
SSR RSI Smoothed,2023-04-13,60.11200682919918,-0.5415649141324492
SSR RSI Smoothed,2023-04-14,60.20031605441444,-0.549615152013701
SSR RSI Smoothed,2023-04-15,60.22309746973499,-0.5516918978140973
SSR RSI Smoothed,2023-04-16,60.209036915691634,-0.5504101426575404
SSR RSI Smoothed,2023-04-17,59.95911496669189,-0.5276273457720522
SSR RSI Smoothed,2023-04-18,59.89455798825009,-0.5217423543446609
SSR RSI Smoothed,2023-04-19,59.49113123518408,-0.4849661135620454
SSR RSI Smoothed,2023-04-20,58.9689283916389,-0.4373622861866171
SSR RSI Smoothed,2023-04-21,58.33012037658972,-0.37912877242787774
SSR RSI Smoothed,2023-04-22,57.81317845494784,-0.3320045288410403
SSR RSI Smoothed,2023-04-23,57.26983382358232,-0.28247342353090205
SSR RSI Smoothed,2023-04-24,56.72400771758178,-0.2327161078666417
SSR RSI Smoothed,2023-04-25,56.360664979748925,-0.1995939118010546
SSR RSI Smoothed,2023-04-26,56.010423455968514,-0.16766601779618953
SSR RSI Smoothed,2023-04-27,55.88628694195624,-0.15634977688124263
SSR RSI Smoothed,2023-04-28,55.735235950745285,-0.14258002170013806
SSR RSI Smoothed,2023-04-29,55.544181705248015,-0.12516358394148797
SSR RSI Smoothed,2023-04-30,55.37093415625813,-0.1093703983675818
SSR RSI Smoothed,2023-05-01,54.95715121840265,-0.0716500914254661
SSR RSI Smoothed,2023-05-02,54.675273137241135,-0.04595418478230592
SSR RSI Smoothed,2023-05-03,54.47022871144085,-0.027262407112493406
SSR RSI Smoothed,2023-05-04,54.221790656153345,-0.0046148814554056875
SSR RSI Smoothed,2023-05-05,54.10443490897849,0.006083227141819645
SSR RSI Smoothed,2023-05-06,53.84709384661794,0.029542347789371558
SSR RSI Smoothed,2023-05-07,53.55739086373359,0.05595156971881911
SSR RSI Smoothed,2023-05-08,53.07114684462916,0.10027740331757634
SSR RSI Smoothed,2023-05-09,52.5836138511462,0.14472073936689622
SSR RSI Smoothed,2023-05-10,52.10355293683602,0.18848292330937957
SSR RSI Smoothed,2023-05-11,51.54134275931897,0.2397338051650521
SSR RSI Smoothed,2023-05-12,50.96262808191669,0.2924892314198334
SSR RSI Smoothed,2023-05-13,50.40440845056347,0.34337633649208815
SSR RSI Smoothed,2023-05-14,49.8710667447777,0.39199557862791873
SSR RSI Smoothed,2023-05-15,49.45425167224342,0.42999229389988686
SSR RSI Smoothed,2023-05-16,49.008135118774106,0.47066012185827094
SSR RSI Smoothed,2023-05-17,48.69649596173185,0.4990690377012964
SSR RSI Smoothed,2023-05-18,48.275660372246875,0.537432261883062
SSR RSI Smoothed,2023-05-19,47.87273918572131,0.5741624153978357
SSR RSI Smoothed,2023-05-20,47.53812677262579,0.6046655651749138
SSR RSI Smoothed,2023-05-21,47.13808476347183,0.6411332538941094
SSR RSI Smoothed,2023-05-22,46.772230041353694,0.6744844415627959
SSR RSI Smoothed,2023-05-23,46.55617436422991,0.6941800010267344
SSR RSI Smoothed,2023-05-24,46.16455559132795,0.7298798304946089
SSR RSI Smoothed,2023-05-25,45.82510515213436,0.7608240130275533
SSR RSI Smoothed,2023-05-26,45.56449149748262,0.78458146203625
SSR RSI Smoothed,2023-05-27,45.33932314278874,0.805107729979349
SSR RSI Smoothed,2023-05-28,45.493755294239435,0.7910297494211319
SSR RSI Smoothed,2023-05-29,45.53754408096845,0.7870379790388107
SSR RSI Smoothed,2023-05-30,45.55052811099724,0.7858543594324299
SSR RSI Smoothed,2023-05-31,45.43201742523426,0.7966577518247515
SSR RSI Smoothed,2023-06-01,45.21352708157642,0.8165752546328067
SSR RSI Smoothed,2023-06-02,45.11759163797952,0.8253206958969097
SSR RSI Smoothed,2023-06-03,44.967997196476254,0.8389576725194414
SSR RSI Smoothed,2023-06-04,44.82324609721768,0.8521531317680516
SSR RSI Smoothed,2023-06-05,44.41534813920858,0.8893369660191852
SSR RSI Smoothed,2023-06-06,44.41901646517913,0.8890025627151484
SSR RSI Smoothed,2023-06-07,44.2700466123842,0.9025826020509156
SSR RSI Smoothed,2023-06-08,44.159178038085045,0.9126893422526091
SSR RSI Smoothed,2023-06-09,44.03730020096863,0.9237996829768997
SSR RSI Smoothed,2023-06-10,43.80325239984866,0.9451353981301813
SSR RSI Smoothed,2023-06-11,43.57115502053817,0.9662933135179589
SSR RSI Smoothed,2023-06-12,43.30675371836987,0.9903960431408192
SSR RSI Smoothed,2023-06-13,43.041088518297464,1.0146139892516608
SSR RSI Smoothed,2023-06-14,42.6570647489054,1.0496214608734034
SSR RSI Smoothed,2023-06-15,42.398904342449136,1.073155272640269
SSR RSI Smoothed,2023-06-16,42.276822836581935,1.0842841797361795
SSR RSI Smoothed,2023-06-17,42.192641831937145,1.0919580904835728
SSR RSI Smoothed,2023-06-18,42.06625599971333,1.1034793784548091
SSR RSI Smoothed,2023-06-19,42.04909101137387,1.105044132748879
SSR RSI Smoothed,2023-06-20,42.38295647708184,1.0746090744326862
SSR RSI Smoothed,2023-06-21,43.096885612360445,1.0095275458003146
SSR RSI Smoothed,2023-06-22,43.731467957193445,0.9516792426508298
SSR RSI Smoothed,2023-06-23,44.42201573189773,0.8887291506169767
SSR RSI Smoothed,2023-06-24,45.043148825216896,0.8321068765006674
SSR RSI Smoothed,2023-06-25,45.59836050178001,0.7814939755281246
SSR RSI Smoothed,2023-06-26,46.065753171176226,0.7388866243321268
SSR RSI Smoothed,2023-06-27,46.57536595575019,0.6924305023001687
SSR RSI Smoothed,2023-06-28,46.90913216824978,0.6620044918715098
SSR RSI Smoothed,2023-06-29,47.2878819113372,0.6274777986309714
SSR RSI Smoothed,2023-06-30,47.67066350524936,0.592583563288668
SSR RSI Smoothed,2023-07-01,48.040392883114855,0.5588791633661295
SSR RSI Smoothed,2023-07-02,48.37326753416088,0.5285344273657021
SSR RSI Smoothed,2023-07-03,48.76952525164566,0.4924117133428042
SSR RSI Smoothed,2023-07-04,49.01384951215445,0.47013919976947793
SSR RSI Smoothed,2023-07-05,49.14125013870787,0.458525403504415
SSR RSI Smoothed,2023-07-06,49.11912968831506,0.4605418959746914
SSR RSI Smoothed,2023-07-07,49.16246427366031,0.45659153043061235
SSR RSI Smoothed,2023-07-08,49.16148593725912,0.45668071523252024
SSR RSI Smoothed,2023-07-09,49.10866836272698,0.4614955467323785
SSR RSI Smoothed,2023-07-10,49.10470286616733,0.4618570400026984
SSR RSI Smoothed,2023-07-11,49.140198483965115,0.458621271980528
SSR RSI Smoothed,2023-07-12,49.01513666598572,0.47002186327936335
SSR RSI Smoothed,2023-07-13,49.1451773094267,0.45816740400425154
SSR RSI Smoothed,2023-07-14,48.98998892153319,0.47231432281036195
SSR RSI Smoothed,2023-07-15,48.815817472842824,0.488191730755704
SSR RSI Smoothed,2023-07-16,48.61776795697011,0.5062458548990858
SSR RSI Smoothed,2023-07-17,48.39513963443501,0.5265405744048121
SSR RSI Smoothed,2023-07-18,48.1016965165461,0.5532907457245565
SSR RSI Smoothed,2023-07-19,47.8196792292989,0.57899934234548
SSR RSI Smoothed,2023-07-20,47.51027659986371,0.6072043771192175
SSR RSI Smoothed,2023-07-21,47.233692044788675,0.6324177277879263
SSR RSI Smoothed,2023-07-22,46.89894644391587,0.6629330189158927
SSR RSI Smoothed,2023-07-23,46.67414610364128,0.6834257387940894
SSR RSI Smoothed,2023-07-24,46.25589738885978,0.7215531443885987
SSR RSI Smoothed,2023-07-25,45.84721157302751,0.7588087994815268
SSR RSI Smoothed,2023-07-26,45.48634237851456,0.7917055082088856
SSR RSI Smoothed,2023-07-27,45.08845566827344,0.8279767206379625
SSR RSI Smoothed,2023-07-28,44.72455139366291,0.8611501061985133
SSR RSI Smoothed,2023-07-29,44.36183245342565,0.8942154370948947
SSR RSI Smoothed,2023-07-30,43.96795308702391,0.9301213414703643
SSR RSI Smoothed,2023-07-31,43.56346205995733,0.9669946010961922
SSR RSI Smoothed,2023-08-01,43.319647065173385,0.9892206901853292
SSR RSI Smoothed,2023-08-02,42.985149247858274,1.0197133934514087
SSR RSI Smoothed,2023-08-03,42.670057106509184,1.0484370821282176
SSR RSI Smoothed,2023-08-04,42.32146192989202,1.0802148957052797
SSR RSI Smoothed,2023-08-05,41.96620104199789,1.1126003531756778
SSR RSI Smoothed,2023-08-06,41.60290036839869,1.1457187146805339
SSR RSI Smoothed,2023-08-07,41.27773713118828,1.1753604809105191
SSR RSI Smoothed,2023-08-08,41.2801781432957,1.1751379591061681
SSR RSI Smoothed,2023-08-09,41.19094633777023,1.183272299083704
SSR RSI Smoothed,2023-08-10,41.04665040712066,1.1964262653221596
SSR RSI Smoothed,2023-08-11,40.88394289836168,1.2112586245392503
SSR RSI Smoothed,2023-08-12,40.70757544068142,1.2273362198910038
SSR RSI Smoothed,2023-08-13,40.470589418461664,1.2489397822453372
SSR RSI Smoothed,2023-08-14,40.32318802782063,1.262376841123334
