timestamp,mvrv_z,price
1279324800000,,0.049510000000000005
1279411200000,,0.08584
1279497600000,,0.0808
1279584000000,,0.07473333333333332
1279670400000,,0.07921
1279756800000,,0.055945
1279843200000,,0.062283333333333336
1279929600000,,0.05454
1280016000000,,0.0505
1280102400000,,0.056
1280188800000,,0.059844444444444436
1280275200000,,0.0589
1280361600000,,0.06920000000000001
1280448000000,,0.06428333333333333
1280534400000,,0.06785
1280620800000,,0.0611
1280707200000,,0.06
1280793600000,,0.06
1280880000000,,0.05795
1280966400000,,0.061
1281052800000,,0.0621
1281139200000,,0.059
1281225600000,,0.0609
1281312000000,,0.071
1281398400000,,0.07
1281484800000,,0.067
1281571200000,,0.07
1281657600000,,0.0645
1281744000000,,0.067
1281830400000,,0.06529
1281916800000,,0.0655
1282003200000,,0.07
1282089600000,,0.068
1282176000000,,0.0667
1282262400000,,0.0655
1282348800000,,0.0664
1282435200000,,0.066
1282521600000,,0.06491
1282608000000,,0.065
1282694400000,,0.0648
1282780800000,,0.064
1282867200000,,0.065
1282953600000,,0.0646
1283040000000,,0.064
1283126400000,,0.06497
1283212800000,,0.06
1283299200000,,0.062300000000000015
1283385600000,,0.0631
1283472000000,,0.06085
1283558400000,,0.06238
1283644800000,,0.0616
1283731200000,,0.0616
1283817600000,,0.061505
1283904000000,,0.061495
1283990400000,,0.06111000000000001
1284076800000,,0.0618
1284163200000,,0.06366000000000001
1284249600000,,0.0615
1284336000000,,0.062179999999999985
1284422400000,,0.06199
1284508800000,,0.0604
1284595200000,,0.0618
1284681600000,,0.05938
1284768000000,,0.061
1284854400000,,0.0627
1284940800000,,0.0621
1285027200000,,0.06265
1285113600000,,0.062038
1285200000000,,0.06231
1285286400000,,0.0622
1285372800000,,0.06202000000000001
1285459200000,,0.06219
1285545600000,,0.0622
1285632000000,,0.061904999999999995
1285718400000,,0.06183
1285804800000,,0.0619
1285891200000,,0.06197
1285977600000,,0.0614
1286064000000,,0.06111000000000001
1286150400000,,0.06129
1286236800000,,0.0614
1286323200000,,0.06297666666666668
1286409600000,,0.067
1286496000000,,0.084925
1286582400000,,0.0938
1286668800000,,0.0965
1286755200000,,0.095
1286841600000,,0.0949
1286928000000,,0.105
1287014400000,,0.102
1287100800000,,0.105
1287187200000,,0.101
1287273600000,,0.102
1287360000000,,0.1024
1287446400000,,0.09715
1287532800000,,0.099
1287619200000,,0.107
1287705600000,,0.106
1287792000000,,0.104995
1287878400000,,0.11501
1287964800000,,0.132
1288051200000,,0.1503
1288137600000,,0.1877
1288224000000,,0.1731
1288310400000,,0.19
1288396800000,,0.1989
1288483200000,,0.1925
1288569600000,,0.1955
1288656000000,,0.1938
1288742400000,,0.1931
1288828800000,,0.23
1288915200000,,0.2639
1289001600000,,0.38
1289088000000,,0.34
1289174400000,,0.243
1289260800000,,0.21
1289347200000,,0.2362
1289433600000,,0.2231
1289520000000,,0.2682
1289606400000,,0.276
1289692800000,,0.27904
1289779200000,,0.2682
1289865600000,,0.225
1289952000000,,0.24736666666666665
1290038400000,,0.2678
1290124800000,,0.2752
1290211200000,,0.283955
1290297600000,,0.27675
1290384000000,,0.2843
1290470400000,,0.28295
1290556800000,,0.28299
1290643200000,,0.28
1290729600000,,0.2844
1290816000000,,0.28300000000000003
1290902400000,,0.2710819672131145
1290988800000,,0.23305
1291075200000,,0.2082
1291161600000,,0.2275
1291248000000,,0.255
1291334400000,,0.25105
1291420800000,,0.206
1291507200000,,0.195
1291593600000,,0.204
1291680000000,,0.2366
1291766400000,,0.2388
1291852800000,,0.192105
1291939200000,,0.20385
1292025600000,,0.228
1292112000000,,0.22
1292198400000,,0.2299
1292284800000,,0.24669
1292371200000,,0.24
1292457600000,,0.24996
1292544000000,,0.24
1292630400000,,0.241
1292716800000,,0.2401
1292803200000,,0.267
1292889600000,,0.24
1292976000000,,0.25
1293062400000,,0.24875250000000002
1293148800000,,0.248
1293235200000,,0.2499
1293321600000,,0.265
1293408000000,,0.265
1293494400000,,0.281
1293580800000,,0.2998
1293667200000,,0.3
1293753600000,,0.3
1293840000000,,0.3
1293926400000,,0.29997
1294012800000,,0.295
1294099200000,,0.29895
1294185600000,,0.29892
1294272000000,,0.298
1294358400000,,0.32
1294444800000,,0.3229
1294531200000,,0.32299999999999995
1294617600000,,0.32659
1294704000000,,0.32659
1294790400000,,0.3188
1294876800000,,0.3176
1294963200000,,0.4
1295049600000,,0.386
1295136000000,,0.38679
1295222400000,,0.3495
1295308800000,,0.31299
1295395200000,,0.31299
1295481600000,,0.39
1295568000000,,0.419905
1295654400000,,0.44399
1295740800000,,0.4424
1295827200000,,0.4199
1295913600000,,0.41
1296000000000,,0.41367
1296086400000,,0.4212
1296172800000,,0.446
1296259200000,,0.439
1296345600000,,0.47985
1296432000000,,0.5501
1296518400000,,0.70773
1296604800000,,0.716
1296691200000,,0.69639
1296777600000,,0.8109999999999999
1296864000000,,0.90735
1296950400000,,0.8968
1297036800000,,0.89
1297123200000,,0.918
1297209600000,,1.084495
1297296000000,,0.9751549999999999
1297382400000,,1.0700049999999999
1297468800000,,1.0799
1297555200000,,1.05
1297641600000,,1.0753366666666668
1297728000000,,1.05
1297814400000,,1.028624
1297900800000,,1.04
1297987200000,,0.8989
1298073600000,,0.94898
1298160000000,,0.85
1298246400000,,0.8345
1298332800000,,0.87023
1298419200000,,0.9
1298505600000,,0.993715
1298592000000,,0.9111
1298678400000,,0.958
1298764800000,,0.89
1298851200000,,0.8701
1298937600000,,0.92022
1299024000000,,0.9399
1299110400000,,0.93909
1299196800000,,0.9012
1299283200000,,0.9103
1299369600000,,0.8866299999999999
1299456000000,,0.88502
1299542400000,,0.8699899999999999
1299628800000,,0.86449
1299715200000,,0.9329
1299801600000,,0.88
1299888000000,,0.918
1299974400000,,0.89249
1300060800000,,0.8949
1300147200000,,0.8711200000000001
1300233600000,,0.8599899999999999
1300320000000,,0.82542
1300406400000,,0.81648
1300492800000,,0.765
1300579200000,,0.7410800000000001
1300665600000,,0.75897
1300752000000,,0.80901
1300838400000,,0.8497100000000001
1300924800000,,0.8668799999999999
1301011200000,,0.8837700000000001
1301097600000,,0.8552
1301184000000,,0.8275399999999999
1301270400000,,0.79898
1301356800000,,0.7925
1301443200000,,0.7897
1301529600000,,0.78461
1301616000000,,0.7741100000000001
1301702400000,,0.78199
1301788800000,,0.779
1301875200000,,0.68
1301961600000,,0.71
1302048000000,,0.74
1302134400000,,0.7538
1302220800000,,0.7499899999999999
1302307200000,,0.746584
1302393600000,,0.7369
1302480000000,,0.77
1302566400000,,0.86
1302652800000,,0.93115
1302739200000,,0.99936
1302825600000,,0.9869040000000002
1302912000000,,1.0499
